"age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","pdays","previous","poutcome","Gender","y"
40,"blue-collar","married","primary","no",574,"yes","no","cellular",18,"may",3,350,2,"failure","Unknown","0"
55,"management","married","unknown","no",1429,"yes","no","cellular",31,"aug",3,100,2,"success","Unknown","1"
37,"blue-collar","divorced","secondary","no",-175,"yes","no","cellular",30,"jan",4,263,1,"failure","Unknown","0"
29,"technician","married","secondary","no",7523,"yes","no","unknown",19,"jun",1,-1,0,"unknown","Unknown","0"
34,"management","single","tertiary","no",417,"yes","no","cellular",5,"aug",1,165,15,"failure","Unknown","1"
49,"blue-collar","married","primary","no",555,"yes","no","telephone",14,"may",6,347,1,"failure","Unknown","0"
26,"management","single","tertiary","no",163,"no","no","cellular",2,"oct",2,112,1,"success","Unknown","0"
44,"admin.","married","secondary","no",772,"yes","no","cellular",3,"sep",1,219,1,"failure","Unknown","0"
35,"technician","married","secondary","no",676,"yes","no","cellular",14,"may",2,366,2,"failure","Unknown","0"
53,"admin.","married","secondary","no",-199,"yes","yes","unknown",15,"may",1,-1,0,"unknown","Unknown","0"
26,"blue-collar","single","primary","no",15,"no","yes","cellular",8,"jul",2,-1,0,"unknown","Unknown","0"
46,"technician","married","secondary","no",921,"no","no","cellular",5,"aug",2,-1,0,"unknown","Unknown","1"
43,"blue-collar","married","secondary","no",727,"yes","yes","cellular",20,"nov",2,124,2,"other","Unknown","1"
28,"admin.","single","secondary","no",91,"yes","yes","cellular",6,"feb",2,-1,0,"unknown","Unknown","0"
43,"management","divorced","unknown","no",7933,"no","no","cellular",22,"may",1,96,2,"success","Unknown","1"
28,"blue-collar","single","secondary","no",2585,"yes","no","telephone",18,"may",5,343,1,"success","Unknown","0"
37,"technician","married","tertiary","no",560,"no","no","cellular",4,"jun",2,94,1,"success","Unknown","0"
57,"management","divorced","tertiary","no",3418,"no","no","cellular",30,"mar",2,320,1,"success","Unknown","1"
39,"blue-collar","married","secondary","no",0,"yes","no","cellular",30,"apr",1,315,1,"failure","Unknown","0"
52,"admin.","single","secondary","no",-533,"yes","yes","cellular",1,"jun",2,-1,0,"unknown","Unknown","1"
52,"admin.","married","primary","no",570,"yes","no","cellular",5,"may",1,292,1,"failure","Unknown","0"
49,"blue-collar","married","primary","no",365,"yes","no","unknown",16,"jun",2,-1,0,"unknown","0","1"
29,"technician","single","secondary","no",614,"no","no","cellular",27,"aug",1,91,1,"success","0","1"
37,"technician","married","secondary","no",734,"yes","no","cellular",14,"may",6,35,3,"failure","Unknown","0"
36,"technician","married","secondary","no",1305,"yes","no","cellular",18,"nov",1,172,3,"failure","Unknown","0"
30,"technician","single","secondary","no",1142,"no","no","cellular",4,"jun",2,179,3,"success","Unknown","1"
59,"technician","married","secondary","no",249,"no","no","cellular",15,"jun",1,89,1,"success","Unknown","1"
30,"management","married","secondary","no",11391,"yes","no","cellular",20,"nov",1,103,2,"other","1","0"
31,"management","single","tertiary","no",0,"no","no","cellular",27,"aug",3,-1,0,"unknown","Unknown","0"
30,"management","single","tertiary","no",241,"yes","no","cellular",19,"nov",1,166,2,"failure","Unknown","0"
31,"technician","married","secondary","no",304,"yes","no","cellular",17,"apr",2,238,2,"failure","Unknown","0"
43,"admin.","single","secondary","no",755,"yes","no","cellular",19,"nov",3,-1,0,"unknown","Unknown","1"
37,"management","married","tertiary","no",2473,"no","no","cellular",6,"aug",7,-1,0,"unknown","Unknown","0"
38,"technician","married","secondary","no",1042,"yes","no","cellular",21,"nov",5,114,2,"failure","Unknown","0"
53,"admin.","married","secondary","no",4718,"no","no","cellular",8,"may",2,171,3,"failure","1","0"
43,"technician","married","secondary","no",434,"yes","no","unknown",5,"may",1,-1,0,"unknown","Unknown","0"
33,"blue-collar","married","secondary","no",34,"yes","no","telephone",20,"apr",1,322,1,"failure","Unknown","0"
33,"admin.","single","secondary","no",572,"yes","no","cellular",14,"apr",1,75,2,"failure","1","1"
54,"management","married","secondary","no",2585,"no","no","cellular",22,"mar",1,180,6,"other","Unknown","1"
44,"blue-collar","married","secondary","no",336,"yes","no","unknown",14,"may",2,-1,0,"unknown","1","0"
31,"blue-collar","single","primary","no",640,"yes","no","cellular",28,"aug",3,468,2,"failure","Unknown","0"
52,"technician","married","tertiary","no",672,"yes","no","cellular",20,"apr",1,-1,0,"unknown","Unknown","0"
33,"technician","single","tertiary","no",245,"no","no","cellular",12,"mar",4,-1,0,"unknown","Unknown","1"
27,"blue-collar","married","secondary","no",1536,"yes","no","cellular",4,"feb",2,269,1,"failure","0","0"
35,"blue-collar","divorced","secondary","no",333,"yes","no","cellular",14,"may",1,349,2,"failure","Unknown","1"
33,"management","single","tertiary","no",0,"no","no","cellular",20,"aug",1,-1,0,"unknown","Unknown","0"
35,"blue-collar","single","secondary","no",149,"yes","no","cellular",26,"may",2,19,3,"failure","1","0"
30,"admin.","single","secondary","no",81,"yes","no","cellular",6,"aug",6,113,3,"other","0","0"
33,"admin.","married","secondary","no",938,"no","no","cellular",13,"aug",1,100,1,"success","Unknown","0"
25,"admin.","married","secondary","no",19,"yes","no","cellular",18,"jul",1,-1,0,"unknown","Unknown","0"
32,"technician","married","tertiary","no",2715,"no","no","cellular",14,"oct",1,57,1,"failure","Unknown","1"
40,"admin.","divorced","secondary","no",6,"no","no","unknown",11,"jun",1,-1,0,"unknown","Unknown","0"
35,"admin.","married","secondary","no",224,"yes","no","cellular",2,"feb",4,251,13,"failure","Unknown","0"
52,"management","married","unknown","no",1759,"no","no","unknown",6,"sep",1,71,4,"failure","Unknown","1"
47,"technician","divorced","secondary","no",962,"no","no","cellular",15,"sep",1,91,3,"failure","0","1"
38,"management","married","tertiary","no",0,"yes","no","cellular",26,"aug",38,-1,0,"unknown","Unknown","0"
24,"blue-collar","single","secondary","no",1606,"yes","yes","cellular",15,"may",3,343,3,"failure","0","0"
44,"admin.","single","secondary","no",975,"yes","yes","cellular",11,"may",7,338,19,"failure","Unknown","0"
57,"management","married","tertiary","no",269,"no","no","cellular",5,"jun",2,91,1,"success","Unknown","1"
38,"admin.","married","unknown","no",27,"no","no","unknown",20,"may",1,-1,0,"unknown","1","0"
31,"technician","single","tertiary","no",1727,"yes","no","unknown",23,"may",1,-1,0,"unknown","Unknown","0"
33,"management","married","tertiary","no",676,"yes","no","cellular",7,"apr",1,255,4,"failure","Unknown","0"
29,"blue-collar","married","secondary","no",1250,"yes","no","cellular",20,"apr",1,338,1,"failure","0","0"
38,"technician","married","tertiary","no",657,"no","no","cellular",22,"aug",2,-1,0,"unknown","Unknown","0"
36,"technician","divorced","secondary","no",2738,"yes","no","cellular",8,"jun",1,378,6,"failure","Unknown","1"
33,"admin.","married","secondary","no",-359,"yes","no","cellular",7,"may",1,352,1,"failure","0","1"
48,"admin.","married","secondary","no",1428,"no","no","cellular",19,"nov",1,-1,0,"unknown","Unknown","0"
37,"management","married","tertiary","no",3800,"no","no","cellular",26,"feb",1,263,2,"other","Unknown","0"
39,"technician","married","tertiary","no",11413,"yes","no","cellular",4,"may",4,166,1,"failure","Unknown","0"
34,"admin.","married","tertiary","no",68,"no","yes","cellular",4,"aug",3,1,6,"success","Unknown","1"
45,"blue-collar","married","secondary","no",240,"no","no","cellular",18,"aug",7,-1,0,"unknown","Unknown","0"
33,"admin.","single","tertiary","no",280,"yes","no","cellular",1,"jun",1,228,2,"failure","Unknown","1"
32,"technician","single","secondary","no",1715,"yes","no","cellular",14,"aug",3,-1,0,"unknown","Unknown","1"
27,"blue-collar","single","secondary","no",103,"yes","no","cellular",11,"may",4,367,1,"failure","Unknown","0"
34,"management","married","tertiary","no",0,"no","no","cellular",6,"feb",3,9,1,"other","Unknown","1"
24,"technician","married","secondary","no",573,"yes","no","cellular",8,"feb",1,92,4,"success","Unknown","1"
50,"management","married","tertiary","no",0,"no","no","cellular",9,"jul",5,-1,0,"unknown","Unknown","0"
42,"management","married","tertiary","no",1115,"no","no","cellular",11,"aug",5,-1,0,"unknown","Unknown","0"
47,"blue-collar","married","secondary","no",1069,"yes","no","cellular",29,"jan",1,-1,0,"unknown","1","1"
48,"unknown","married","unknown","no",3861,"no","no","unknown",16,"jun",6,-1,0,"unknown","Unknown","0"
53,"management","married","tertiary","no",1397,"yes","no","cellular",21,"may",1,189,6,"failure","Unknown","0"
33,"management","married","tertiary","no",1796,"no","no","cellular",26,"may",1,101,1,"success","Unknown","0"
48,"blue-collar","married","secondary","no",1695,"yes","no","cellular",4,"may",1,92,3,"success","Unknown","1"
30,"management","married","tertiary","no",102,"yes","no","cellular",5,"apr",7,417,3,"other","Unknown","1"
45,"technician","married","secondary","no",3273,"no","no","cellular",12,"aug",2,-1,0,"unknown","Unknown","0"
36,"admin.","single","secondary","no",786,"yes","no","unknown",17,"jun",1,-1,0,"unknown","Unknown","0"
48,"technician","married","primary","no",235,"no","no","cellular",9,"sep",2,185,3,"success","Unknown","1"
37,"blue-collar","single","secondary","no",115,"yes","no","unknown",12,"may",1,-1,0,"unknown","Unknown","0"
55,"blue-collar","divorced","secondary","no",1565,"yes","no","cellular",3,"apr",1,278,3,"failure","Unknown","1"
43,"technician","married","tertiary","no",6740,"yes","no","cellular",21,"nov",4,-1,0,"unknown","Unknown","0"
41,"admin.","single","secondary","no",995,"yes","no","cellular",30,"jun",2,403,11,"success","Unknown","1"
52,"admin.","divorced","secondary","no",347,"yes","no","cellular",17,"apr",1,330,1,"failure","Unknown","0"
40,"blue-collar","married","primary","no",685,"yes","no","cellular",5,"feb",3,211,1,"success","Unknown","0"
31,"technician","married","secondary","no",698,"yes","no","cellular",7,"dec",3,-1,0,"unknown","Unknown","1"
32,"admin.","divorced","secondary","no",2317,"yes","no","cellular",5,"feb",2,270,2,"failure","Unknown","0"
59,"admin.","married","secondary","no",1455,"yes","no","cellular",28,"jan",2,193,1,"failure","Unknown","0"
28,"admin.","single","secondary","no",1419,"yes","no","cellular",29,"jan",2,245,1,"failure","Unknown","0"
41,"blue-collar","married","primary","no",0,"yes","no","cellular",8,"may",1,364,1,"failure","0","0"
30,"admin.","single","tertiary","no",314,"no","no","cellular",30,"apr",1,86,2,"success","Unknown","1"
28,"admin.","married","secondary","no",209,"yes","no","cellular",14,"may",3,-1,0,"unknown","Unknown","0"
52,"admin.","married","secondary","no",825,"yes","no","cellular",6,"may",5,-1,0,"unknown","Unknown","0"
44,"admin.","married","secondary","no",10687,"no","no","cellular",19,"aug",2,257,1,"other","Unknown","1"
38,"admin.","divorced","secondary","no",639,"yes","no","cellular",7,"may",1,167,3,"other","Unknown","0"
37,"technician","married","secondary","no",25,"yes","no","cellular",13,"aug",1,109,2,"failure","Unknown","0"
28,"management","single","secondary","no",1577,"yes","no","cellular",18,"may",2,315,3,"failure","Unknown","0"
37,"blue-collar","single","tertiary","no",3722,"yes","no","cellular",15,"apr",2,152,4,"failure","Unknown","0"
40,"technician","divorced","secondary","no",6,"no","no","cellular",27,"aug",16,-1,0,"unknown","Unknown","0"
46,"blue-collar","married","secondary","no",474,"no","yes","cellular",18,"aug",6,-1,0,"unknown","1","1"
32,"technician","single","tertiary","no",-302,"no","no","cellular",18,"nov",2,-1,0,"unknown","Unknown","0"
33,"admin.","single","tertiary","no",832,"yes","no","cellular",14,"apr",1,-1,0,"unknown","Unknown","0"
39,"management","married","tertiary","no",1428,"no","no","cellular",19,"aug",2,-1,0,"unknown","1","0"
39,"management","married","tertiary","no",285,"yes","no","cellular",13,"may",2,-1,0,"unknown","Unknown","1"
31,"management","single","tertiary","no",9148,"no","no","cellular",30,"mar",1,167,4,"failure","Unknown","0"
27,"management","single","tertiary","no",853,"no","no","cellular",30,"apr",1,-1,0,"unknown","Unknown","0"
41,"management","married","tertiary","no",217,"no","no","cellular",19,"nov",1,-1,0,"unknown","Unknown","0"
32,"management","married","tertiary","no",75,"no","no","cellular",6,"aug",3,-1,0,"unknown","Unknown","0"
47,"technician","married","secondary","no",605,"yes","no","cellular",13,"aug",3,-1,0,"unknown","Unknown","0"
35,"technician","married","secondary","no",472,"no","no","cellular",12,"aug",2,-1,0,"unknown","Unknown","0"
30,"management","single","tertiary","no",1587,"no","no","unknown",6,"jun",2,-1,0,"unknown","Unknown","0"
37,"admin.","married","secondary","no",555,"yes","no","cellular",16,"sep",1,142,2,"other","Unknown","0"
44,"blue-collar","divorced","primary","no",72,"yes","no","cellular",16,"apr",1,278,1,"failure","Unknown","0"
60,"admin.","married","secondary","no",3847,"no","no","cellular",22,"dec",1,194,9,"success","Unknown","1"
36,"management","married","tertiary","no",505,"no","no","cellular",11,"sep",1,36,5,"success","Unknown","1"
39,"admin.","single","secondary","no",14,"yes","yes","unknown",13,"may",9,-1,0,"unknown","0","0"
30,"technician","single","secondary","no",2490,"no","no","cellular",14,"jun",1,376,2,"other","Unknown","1"
31,"technician","single","tertiary","no",425,"yes","no","cellular",20,"nov",1,95,2,"failure","Unknown","0"
43,"blue-collar","married","primary","yes",1202,"no","no","unknown",30,"may",1,-1,0,"unknown","Unknown","0"
30,"technician","single","tertiary","no",0,"yes","no","cellular",5,"jul",1,407,8,"success","Unknown","1"
42,"technician","married","secondary","no",2260,"no","no","cellular",30,"mar",2,172,2,"failure","Unknown","0"
29,"management","single","tertiary","no",1057,"no","no","cellular",12,"nov",1,89,1,"other","Unknown","1"
30,"management","married","tertiary","no",176,"yes","no","cellular",18,"may",2,348,1,"failure","Unknown","0"
37,"technician","married","tertiary","no",118,"no","no","cellular",25,"jun",2,321,3,"other","Unknown","1"
49,"blue-collar","divorced","primary","no",488,"no","no","cellular",17,"nov",1,-1,0,"unknown","Unknown","0"
36,"blue-collar","married","secondary","no",825,"yes","yes","cellular",18,"nov",2,-1,0,"unknown","Unknown","0"
32,"management","single","tertiary","no",995,"yes","no","cellular",13,"aug",6,-1,0,"unknown","Unknown","0"
49,"blue-collar","married","secondary","no",1937,"yes","no","cellular",6,"may",1,169,2,"failure","Unknown","1"
53,"management","married","tertiary","no",248,"yes","no","cellular",19,"nov",1,-1,0,"unknown","Unknown","0"
49,"management","married","tertiary","yes",10,"yes","no","cellular",21,"nov",1,-1,0,"unknown","Unknown","0"
60,"management","married","tertiary","no",324,"no","no","cellular",1,"sep",1,185,3,"success","0","1"
35,"blue-collar","single","primary","no",1276,"yes","no","unknown",15,"may",1,-1,0,"unknown","0","0"
43,"blue-collar","married","primary","no",787,"yes","no","unknown",9,"may",4,-1,0,"unknown","Unknown","0"
52,"management","married","tertiary","no",0,"yes","yes","cellular",7,"may",3,340,5,"failure","Unknown","0"
64,"management","married","tertiary","no",5214,"no","no","telephone",19,"oct",7,141,11,"other","Unknown","1"
50,"management","married","tertiary","no",947,"no","no","cellular",6,"aug",2,97,1,"success","Unknown","0"
30,"management","single","tertiary","no",672,"no","no","cellular",6,"feb",4,219,2,"failure","Unknown","0"
24,"admin.","single","tertiary","no",674,"yes","no","cellular",6,"jul",1,-1,0,"unknown","Unknown","1"
